Use GPU: 0 for training
=> creating model 'resnet50'
=> loading checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar'
=> loaded checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar' (epoch 15)
Use GPU: 2 for training
=> creating model 'resnet50'
=> loading checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar'
=> loaded checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar' (epoch 15)
Use GPU: 3 for training
=> creating model 'resnet50'
=> loading checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar'
=> loaded checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar' (epoch 15)
Use GPU: 1 for training
=> creating model 'resnet50'
=> loading checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar'
=> loaded checkpoint '/home/junzhin/Project/Summer_project/code/version1.0/pretrained_model_results/Resnet50checkpoint.pth.tar' (epoch 15)
Epoch: [15][ 440/5005]	Time  1.970 ( 2.119)	Data  1.703 ( 1.837)	Loss 2.7955e+00 (2.5462e+00)	Acc@1  40.62 ( 44.02)	Acc@5  64.06 ( 69.24)
Epoch: [15][ 450/5005]	Time  2.105 ( 2.119)	Data  1.827 ( 1.837)	Loss 2.4221e+00 (2.5447e+00)	Acc@1  39.06 ( 44.02)	Acc@5  73.44 ( 69.26)
Epoch: [15][ 460/5005]	Time  2.310 ( 2.124)	Data  2.035 ( 1.842)	Loss 2.9457e+00 (2.5443e+00)	Acc@1  35.94 ( 44.06)	Acc@5  67.19 ( 69.25)
Epoch: [15][ 470/5005]	Time  2.200 ( 2.125)	Data  1.907 ( 1.844)	Loss 2.4170e+00 (2.5475e+00)	Acc@1  51.56 ( 44.04)	Acc@5  68.75 ( 69.21)
Epoch: [15][ 480/5005]	Time  2.303 ( 2.129)	Data  2.004 ( 1.847)	Loss 2.6563e+00 (2.5475e+00)	Acc@1  43.75 ( 44.08)	Acc@5  68.75 ( 69.20)
Epoch: [15][ 490/5005]	Time  2.302 ( 2.132)	Data  2.019 ( 1.851)	Loss 3.3089e+00 (2.5472e+00)	Acc@1  31.25 ( 44.07)	Acc@5  54.69 ( 69.19)
Epoch: [15][ 500/5005]	Time  2.183 ( 2.135)	Data  1.915 ( 1.854)	Loss 2.3938e+00 (2.5457e+00)	Acc@1  39.06 ( 44.06)	Acc@5  73.44 ( 69.23)
Epoch: [15][ 510/5005]	Time  2.192 ( 2.138)	Data  1.917 ( 1.857)	Loss 2.7094e+00 (2.5471e+00)	Acc@1  45.31 ( 44.05)	Acc@5  67.19 ( 69.23)
Epoch: [15][ 520/5005]	Time  2.130 ( 2.140)	Data  1.862 ( 1.859)	Loss 2.5218e+00 (2.5483e+00)	Acc@1  46.88 ( 44.02)	Acc@5  70.31 ( 69.21)
Epoch: [15][ 530/5005]	Time  2.008 ( 2.139)	Data  1.739 ( 1.858)	Loss 1.9295e+00 (2.5452e+00)	Acc@1  50.00 ( 44.01)	Acc@5  78.12 ( 69.30)
Epoch: [15][ 540/5005]	Time  2.376 ( 2.141)	Data  2.107 ( 1.860)	Loss 2.7566e+00 (2.5461e+00)	Acc@1  46.88 ( 44.00)	Acc@5  65.62 ( 69.28)
Epoch: [15][ 550/5005]	Time  2.311 ( 2.144)	Data  2.023 ( 1.863)	Loss 2.4542e+00 (2.5462e+00)	Acc@1  40.62 ( 44.00)	Acc@5  67.19 ( 69.28)
Epoch: [15][ 560/5005]	Time  2.281 ( 2.147)	Data  2.013 ( 1.866)	Loss 2.1628e+00 (2.5443e+00)	Acc@1  51.56 ( 44.05)	Acc@5  76.56 ( 69.32)
Epoch: [15][ 570/5005]	Time  2.168 ( 2.148)	Data  1.896 ( 1.867)	Loss 2.4856e+00 (2.5422e+00)	Acc@1  45.31 ( 44.11)	Acc@5  71.88 ( 69.36)
Epoch: [15][ 580/5005]	Time  2.192 ( 2.147)	Data  1.923 ( 1.866)	Loss 2.2253e+00 (2.5435e+00)	Acc@1  45.31 ( 44.08)	Acc@5  76.56 ( 69.37)
Epoch: [15][ 590/5005]	Time  2.274 ( 2.150)	Data  2.003 ( 1.870)	Loss 2.8963e+00 (2.5432e+00)	Acc@1  43.75 ( 44.15)	Acc@5  60.94 ( 69.38)
Epoch: [15][ 600/5005]	Time  2.281 ( 2.153)	Data  1.998 ( 1.872)	Loss 2.4972e+00 (2.5443e+00)	Acc@1  43.75 ( 44.13)	Acc@5  68.75 ( 69.34)
Epoch: [15][ 610/5005]	Time  2.218 ( 2.153)	Data  1.909 ( 1.873)	Loss 2.6307e+00 (2.5424e+00)	Acc@1  40.62 ( 44.17)	Acc@5  68.75 ( 69.38)
Epoch: [15][ 620/5005]	Time  2.124 ( 2.154)	Data  1.857 ( 1.874)	Loss 2.9770e+00 (2.5443e+00)	Acc@1  39.06 ( 44.18)	Acc@5  60.94 ( 69.37)
Epoch: [15][ 630/5005]	Time  2.508 ( 2.155)	Data  2.240 ( 1.876)	Loss 2.8883e+00 (2.5445e+00)	Acc@1  42.19 ( 44.19)	Acc@5  64.06 ( 69.35)
Epoch: [15][ 640/5005]	Time  2.266 ( 2.156)	Data  1.935 ( 1.876)	Loss 2.8427e+00 (2.5443e+00)	Acc@1  42.19 ( 44.19)	Acc@5  65.62 ( 69.35)
Epoch: [15][ 650/5005]	Time  1.860 ( 2.153)	Data  1.580 ( 1.873)	Loss 2.5250e+00 (2.5449e+00)	Acc@1  42.19 ( 44.16)	Acc@5  68.75 ( 69.34)
Epoch: [15][ 660/5005]	Time  1.879 ( 2.150)	Data  1.601 ( 1.870)	Loss 2.6764e+00 (2.5433e+00)	Acc@1  40.62 ( 44.14)	Acc@5  59.38 ( 69.37)
Epoch: [15][ 670/5005]	Time  1.915 ( 2.147)	Data  1.648 ( 1.868)	Loss 2.3035e+00 (2.5425e+00)	Acc@1  53.12 ( 44.18)	Acc@5  70.31 ( 69.38)
Epoch: [15][ 680/5005]	Time  2.043 ( 2.145)	Data  1.772 ( 1.865)	Loss 2.5148e+00 (2.5415e+00)	Acc@1  46.88 ( 44.22)	Acc@5  70.31 ( 69.40)
Epoch: [15][ 690/5005]	Time  1.823 ( 2.142)	Data  1.553 ( 1.863)	Loss 2.3435e+00 (2.5401e+00)	Acc@1  50.00 ( 44.27)	Acc@5  70.31 ( 69.41)
Epoch: [15][ 700/5005]	Time  1.923 ( 2.138)	Data  1.651 ( 1.859)	Loss 2.3829e+00 (2.5395e+00)	Acc@1  39.06 ( 44.26)	Acc@5  71.88 ( 69.41)
Epoch: [15][ 710/5005]	Time  1.632 ( 2.135)	Data  1.353 ( 1.856)	Loss 2.2971e+00 (2.5399e+00)	Acc@1  50.00 ( 44.28)	Acc@5  70.31 ( 69.39)
Epoch: [15][ 720/5005]	Time  1.636 ( 2.130)	Data  1.364 ( 1.851)	Loss 2.3259e+00 (2.5392e+00)	Acc@1  50.00 ( 44.30)	Acc@5  73.44 ( 69.38)
Epoch: [15][ 730/5005]	Time  1.663 ( 2.124)	Data  1.388 ( 1.845)	Loss 2.8640e+00 (2.5401e+00)	Acc@1  40.62 ( 44.29)	Acc@5  67.19 ( 69.37)
Epoch: [15][ 740/5005]	Time  1.652 ( 2.120)	Data  1.380 ( 1.841)	Loss 2.0770e+00 (2.5392e+00)	Acc@1  48.44 ( 44.32)	Acc@5  79.69 ( 69.38)
Epoch: [15][ 750/5005]	Time  1.773 ( 2.115)	Data  1.502 ( 1.836)	Loss 2.5087e+00 (2.5384e+00)	Acc@1  42.19 ( 44.35)	Acc@5  70.31 ( 69.42)
Epoch: [15][ 760/5005]	Time  1.753 ( 2.111)	Data  1.482 ( 1.832)	Loss 2.6352e+00 (2.5371e+00)	Acc@1  45.31 ( 44.35)	Acc@5  65.62 ( 69.44)
Epoch: [15][ 770/5005]	Time  1.907 ( 2.106)	Data  1.635 ( 1.828)	Loss 2.7913e+00 (2.5372e+00)	Acc@1  40.62 ( 44.33)	Acc@5  64.06 ( 69.42)
Epoch: [15][ 780/5005]	Time  1.832 ( 2.103)	Data  0.592 ( 1.816)	Loss 2.9417e+00 (2.5382e+00)	Acc@1  34.38 ( 44.32)	Acc@5  65.62 ( 69.42)
Epoch: [15][ 790/5005]	Time  1.966 ( 2.103)	Data  0.000 ( 1.796)	Loss 2.4582e+00 (2.5380e+00)	Acc@1  40.62 ( 44.31)	Acc@5  73.44 ( 69.44)
Epoch: [15][ 800/5005]	Time  1.931 ( 2.100)	Data  0.311 ( 1.777)	Loss 2.1412e+00 (2.5385e+00)	Acc@1  51.56 ( 44.30)	Acc@5  70.31 ( 69.41)
Epoch: [15][ 810/5005]	Time  1.786 ( 2.097)	Data  0.784 ( 1.762)	Loss 2.4312e+00 (2.5387e+00)	Acc@1  48.44 ( 44.29)	Acc@5  71.88 ( 69.43)
Epoch: [15][ 820/5005]	Time  1.649 ( 2.092)	Data  1.299 ( 1.755)	Loss 2.5085e+00 (2.5393e+00)	Acc@1  46.88 ( 44.29)	Acc@5  73.44 ( 69.44)
Epoch: [15][ 830/5005]	Time  1.934 ( 2.089)	Data  0.428 ( 1.744)	Loss 2.6235e+00 (2.5400e+00)	Acc@1  42.19 ( 44.28)	Acc@5  64.06 ( 69.42)
Epoch: [15][ 840/5005]	Time  1.878 ( 2.086)	Data  0.007 ( 1.726)	Loss 2.3875e+00 (2.5385e+00)	Acc@1  46.88 ( 44.31)	Acc@5  75.00 ( 69.46)
Epoch: [15][ 850/5005]	Time  1.881 ( 2.084)	Data  0.222 ( 1.709)	Loss 3.1308e+00 (2.5391e+00)	Acc@1  40.62 ( 44.29)	Acc@5  62.50 ( 69.44)
Epoch: [15][ 860/5005]	Time  2.003 ( 2.081)	Data  0.000 ( 1.692)	Loss 2.7172e+00 (2.5393e+00)	Acc@1  39.06 ( 44.31)	Acc@5  67.19 ( 69.44)
Epoch: [15][ 870/5005]	Time  1.887 ( 2.078)	Data  0.000 ( 1.674)	Loss 2.6392e+00 (2.5392e+00)	Acc@1  40.62 ( 44.31)	Acc@5  70.31 ( 69.44)
Epoch: [15][ 880/5005]	Time  1.789 ( 2.076)	Data  0.000 ( 1.657)	Loss 2.4686e+00 (2.5384e+00)	Acc@1  50.00 ( 44.34)	Acc@5  73.44 ( 69.45)
Epoch: [15][ 890/5005]	Time  2.281 ( 2.076)	Data  0.000 ( 1.641)	Loss 2.5206e+00 (2.5384e+00)	Acc@1  45.31 ( 44.37)	Acc@5  78.12 ( 69.46)
Epoch: [15][ 900/5005]	Time  1.939 ( 2.074)	Data  0.000 ( 1.625)	Loss 2.6398e+00 (2.5386e+00)	Acc@1  42.19 ( 44.34)	Acc@5  68.75 ( 69.47)
Epoch: [15][ 910/5005]	Time  1.730 ( 2.073)	Data  0.044 ( 1.609)	Loss 2.7424e+00 (2.5397e+00)	Acc@1  37.50 ( 44.30)	Acc@5  60.94 ( 69.45)
Epoch: [15][ 920/5005]	Time  1.831 ( 2.070)	Data  0.000 ( 1.594)	Loss 2.7714e+00 (2.5405e+00)	Acc@1  45.31 ( 44.30)	Acc@5  65.62 ( 69.45)
